,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Category,Age_Category
2470,467445,1,1,32,0,Doctor,9.0,Low,2.0,Cat_2,31-40
2471,467449,0,1,85,1,Lawyer,1.0,Low,2.0,Cat_6,81-90
2472,467451,0,1,51,1,Artist,0.0,Low,1.0,Cat_1,51-60
2473,467455,0,0,41,1,Artist,8.0,Low,2.0,Cat_6,41-50
2474,467456,1,1,42,0,Executive,5.0,High,4.0,Cat_6,41-50
2475,467457,0,0,30,1,Marketing,0.0,Low,6.0,Cat_6,18-30
2476,467459,1,1,42,1,Executive,1.0,High,5.0,Cat_6,41-50
2477,467463,0,1,42,1,Artist,9.0,Average,3.0,Cat_6,41-50
2478,467468,0,0,25,0,Healthcare,1.0,Low,5.0,Cat_7,18-30
2479,467472,1,1,60,1,Executive,4.0,High,4.0,Cat_6,51-60
2480,467474,1,0,18,0,Healthcare,2.0,Low,5.0,Cat_6,18-30
2481,467479,1,1,36,1,Executive,0.0,Average,4.0,Cat_6,31-40
2482,467481,1,1,49,1,Artist,0.0,Average,2.0,Cat_6,41-50
2483,467482,1,1,42,1,Executive,1.0,High,3.0,Cat_6,41-50
2484,467487,1,1,42,0,Artist,1.0,Average,5.0,Cat_4,41-50
2485,467488,0,1,39,1,Entertainment,1.0,Average,2.0,Cat_2,31-40
2486,467492,0,1,62,1,Doctor,1.0,Low,2.0,Cat_7,61-70
2487,467493,1,1,47,1,Executive,0.0,High,4.0,Un_cat,41-50
2488,467499,1,1,39,1,Artist,1.0,Low,3.0,Cat_6,31-40
2489,467500,0,1,25,1,Artist,3.0,High,2.0,Cat_6,18-30
2490,467503,0,0,27,1,Artist,1.0,Low,4.0,Cat_6,18-30
2491,467504,0,0,31,0,Doctor,0.0,Low,4.0,Cat_6,31-40
2492,467505,1,1,36,1,Artist,0.0,Low,4.0,Cat_6,31-40
2493,467510,1,1,51,1,Entertainment,3.0,Low,3.0,Cat_6,51-60
2494,467511,1,1,63,1,Entertainment,1.0,Low,1.0,Cat_6,61-70
2495,467514,1,0,40,1,Artist,1.0,Low,4.0,Cat_6,31-40
2496,467518,1,0,22,0,Doctor,1.0,Low,2.0,Cat_6,18-30
2497,467532,1,1,52,1,Artist,9.0,Low,1.0,Cat_6,51-60
2498,467533,1,1,89,1,Lawyer,4.0,Low,1.0,Cat_6,81-90
2499,467537,0,1,65,0,Lawyer,1.0,High,3.0,Cat_6,61-70
2500,467539,1,1,48,1,Artist,1.0,Average,4.0,Cat_7,41-50
2501,467540,1,1,48,1,Healthcare,1.0,Average,4.0,Cat_6,41-50
2502,467542,1,0,31,1,Healthcare,8.0,Low,1.0,Cat_6,31-40
2503,467557,0,1,62,1,Artist,1.0,Average,2.0,Cat_6,61-70
2504,467559,1,1,58,1,Executive,0.0,Average,4.0,Cat_6,51-60
2505,467565,1,1,60,1,Artist,0.0,Low,3.0,Cat_6,51-60
2506,467569,1,0,19,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2507,467570,1,0,18,0,Healthcare,2.0,Low,2.0,Cat_6,18-30
2508,467576,1,1,48,1,Doctor,1.0,Average,3.0,Cat_6,41-50
2509,467579,1,0,35,1,Doctor,5.0,Low,1.0,Cat_6,31-40
2510,467580,1,0,27,1,Doctor,1.0,Low,3.0,Cat_6,18-30
2511,467588,1,1,60,1,Artist,0.0,Average,4.0,Cat_6,51-60
2512,467589,1,0,32,0,Entertainment,0.0,Low,1.0,Cat_6,31-40
2513,467592,1,1,40,1,Entertainment,7.0,Low,2.0,Cat_6,31-40
2514,467595,0,0,25,1,Healthcare,0.0,Low,1.0,Cat_6,18-30
2515,467596,1,1,42,0,Artist,1.0,Low,5.0,Cat_3,41-50
2516,467604,1,0,26,0,Healthcare,8.0,Low,8.0,Cat_4,18-30
2517,467608,1,0,27,1,Engineer,6.0,Low,1.0,Cat_6,18-30
2518,467609,1,0,42,0,Artist,2.0,Low,4.0,Cat_6,41-50
2519,467610,0,1,77,1,Lawyer,4.0,Low,1.0,Cat_6,71-80
2520,467612,1,1,70,1,Executive,0.0,Low,2.0,Cat_7,61-70
2521,467614,1,1,36,0,Artist,4.0,Average,2.0,Cat_6,31-40
2522,467620,1,1,57,1,Lawyer,6.0,Low,3.0,Cat_6,51-60
2523,467621,1,1,76,1,Lawyer,1.0,Low,1.0,Cat_6,71-80
2524,467623,1,1,77,1,Other,0.0,High,2.0,Cat_6,71-80
2525,467629,1,1,52,1,Artist,1.0,Low,1.0,Cat_6,51-60
2526,467635,0,0,35,1,Artist,9.0,Low,1.0,Cat_6,31-40
2527,467641,1,1,43,1,Doctor,9.0,Average,2.0,Cat_6,41-50
2528,467643,1,0,43,1,Artist,14.0,Low,1.0,Cat_3,41-50
2529,467654,0,1,62,1,Artist,1.0,High,4.0,Cat_6,61-70
2530,467657,1,0,21,0,Healthcare,0.0,Low,4.0,Cat_3,18-30
2531,467658,1,0,23,0,Healthcare,0.0,Low,4.0,Cat_3,18-30
2532,467659,1,1,65,1,Entertainment,0.0,Average,2.0,Cat_6,61-70
2533,467664,1,1,35,1,Executive,4.0,High,4.0,Cat_6,31-40
2534,467666,1,1,48,1,Executive,4.0,High,3.0,Cat_6,41-50
2535,467667,1,1,33,0,Doctor,9.0,Low,2.0,Cat_6,31-40
2536,467669,1,1,82,0,Lawyer,1.0,High,2.0,Cat_6,81-90
2537,467673,1,1,45,0,Executive,1.0,High,4.0,Cat_6,41-50
2538,467678,1,0,56,0,Marketing,1.0,Low,2.0,Cat_6,51-60
2539,467679,0,1,49,1,Artist,1.0,Average,4.0,Cat_2,41-50
2540,467683,1,1,30,1,Healthcare,8.0,High,3.0,Cat_2,18-30
2541,467684,1,0,37,1,Healthcare,8.0,Low,3.0,Cat_2,31-40
2542,467685,1,1,51,0,Marketing,0.0,High,6.0,Cat_4,51-60
2543,467693,1,1,59,1,Entertainment,5.0,High,5.0,Cat_6,51-60
2544,467694,1,1,56,1,Executive,0.0,High,2.0,Cat_6,51-60
2545,467699,0,1,29,1,Doctor,0.0,Average,2.0,Cat_4,18-30
2546,467705,1,1,31,1,Artist,1.0,Low,2.0,Cat_6,31-40
2547,467706,0,1,35,1,Artist,1.0,Average,4.0,Cat_6,31-40
2548,467707,1,1,89,1,Lawyer,7.0,High,2.0,Cat_6,81-90
2549,467710,0,0,38,1,Artist,9.0,Low,4.0,Cat_6,31-40
2550,467715,1,1,45,1,Executive,4.0,High,3.0,Cat_6,41-50
2551,467721,1,0,37,1,Entertainment,0.0,Low,1.0,Cat_4,31-40
2552,467723,1,1,74,0,Executive,1.0,Low,7.0,Cat_6,71-80
2553,467726,1,1,82,1,Lawyer,0.0,High,2.0,Cat_6,81-90
2554,467727,1,1,53,1,Artist,7.0,High,4.0,Cat_3,51-60
2555,467728,0,1,43,0,Engineer,0.0,High,5.0,Cat_6,41-50
2556,467729,1,1,62,1,Entertainment,2.0,Average,6.0,Cat_6,61-70
2557,467733,1,1,56,0,Executive,8.0,High,3.0,Cat_6,51-60
2558,467734,1,1,88,1,Lawyer,3.0,High,2.0,Cat_6,81-90
2559,467735,1,0,28,1,Doctor,0.0,Low,2.0,Cat_6,18-30
2560,467737,0,1,51,1,Entertainment,5.0,Average,2.0,Cat_6,51-60
2561,467739,0,1,60,0,Artist,0.0,Average,4.0,Cat_6,51-60
2562,467740,1,0,19,0,Healthcare,0.0,Low,3.0,Cat_6,18-30
2563,467741,1,0,23,0,Healthcare,1.0,Low,3.0,Cat_4,18-30
2564,467749,1,0,20,0,Healthcare,0.0,Low,9.0,Cat_7,18-30
2565,467763,0,0,50,1,Artist,1.0,Low,1.0,Cat_2,41-50
2566,467767,0,0,21,0,Marketing,4.0,Low,4.0,Cat_6,18-30
2567,467768,1,1,62,1,Doctor,0.0,Average,2.0,Cat_6,61-70
2568,467769,0,0,36,1,Doctor,1.0,Low,1.0,Cat_3,31-40
2569,467772,0,0,31,0,Marketing,0.0,Low,2.0,Cat_6,31-40
2570,467779,1,1,52,1,Doctor,4.0,Average,3.0,Cat_6,51-60
2571,467789,1,0,20,0,Healthcare,1.0,Low,5.0,Cat_6,18-30
2572,467798,0,0,23,0,Other,1.0,Low,2.0,Cat_6,18-30
2573,467802,0,1,48,1,Artist,1.0,High,5.0,Cat_6,41-50
2574,467803,0,1,40,1,Entertainment,6.0,Average,2.0,Cat_6,31-40
2575,467806,1,1,55,1,Artist,1.0,High,2.0,Cat_6,51-60
2576,467808,0,1,62,1,Artist,1.0,Average,2.0,Cat_6,61-70
2577,467812,1,0,48,1,Artist,0.0,Low,1.0,Cat_2,41-50
2578,467813,1,1,36,1,Entertainment,1.0,Low,2.0,Cat_4,31-40
2579,467815,0,1,73,1,Artist,0.0,Low,2.0,Cat_6,71-80
2580,467825,0,0,23,0,Marketing,0.0,Low,8.0,Cat_6,18-30
2581,467828,0,1,25,1,Artist,0.0,Average,2.0,Cat_2,18-30
2582,467838,1,1,60,1,Artist,0.0,Average,2.0,Cat_6,51-60
2583,467848,1,0,37,1,Artist,14.0,Low,1.0,Cat_6,31-40
2584,467849,0,1,39,1,Doctor,0.0,Low,1.0,Cat_2,31-40
2585,467852,0,0,39,1,Artist,12.0,Low,1.0,Cat_6,31-40
2586,467856,1,1,58,1,Artist,0.0,Low,2.0,Cat_6,51-60
2587,467860,0,0,33,1,Entertainment,0.0,Low,1.0,Cat_7,31-40
2588,467861,0,0,29,0,Artist,1.0,Low,4.0,Cat_4,18-30
2589,467864,0,1,66,1,Lawyer,1.0,High,2.0,Cat_6,61-70
2590,467865,0,0,40,1,Artist,2.0,Low,1.0,Cat_4,31-40
2591,467868,0,1,66,1,Entertainment,0.0,High,2.0,Cat_6,61-70
2592,467876,0,1,50,1,Artist,9.0,High,2.0,Cat_6,41-50
2593,467879,0,1,51,1,Artist,1.0,High,4.0,Cat_6,51-60
2594,467880,0,1,50,1,Artist,0.0,Average,2.0,Cat_6,41-50
2595,467882,0,0,39,1,Artist,1.0,Low,1.0,Cat_6,31-40
2596,467883,0,1,46,1,Artist,0.0,Average,2.0,Cat_6,41-50
2597,467888,1,0,29,0,Doctor,0.0,Low,4.0,Cat_6,18-30
2598,467891,0,0,29,1,Doctor,0.0,Low,5.0,Cat_6,18-30
2599,467892,1,0,23,0,Doctor,1.0,Low,5.0,Cat_6,18-30
2600,467894,1,1,57,1,Artist,1.0,Average,2.0,Cat_6,51-60
2601,467895,0,0,31,1,Healthcare,1.0,Low,4.0,Cat_6,31-40
2602,467898,0,1,69,1,Artist,1.0,Low,1.0,Cat_6,61-70
2603,467901,0,0,28,1,Entertainment,0.0,Low,4.0,Cat_6,18-30
2604,467904,0,0,31,1,Artist,14.0,Low,1.0,Cat_6,31-40
2605,467905,1,1,37,1,Executive,0.0,High,3.0,Cat_6,31-40
2606,467911,1,1,58,1,Healthcare,0.0,Low,4.0,Cat_6,51-60
2607,467913,1,1,48,1,Artist,3.0,Low,1.0,Cat_6,41-50
2608,467915,0,0,18,0,Doctor,1.0,Low,4.0,Cat_6,18-30
2609,467917,0,0,27,1,Healthcare,2.0,Low,4.0,Cat_1,18-30
2610,467927,1,0,30,1,Doctor,8.0,Low,6.0,Cat_2,18-30
2611,467929,0,1,36,1,Artist,1.0,Average,2.0,Cat_6,31-40
2612,467930,1,1,45,1,Entertainment,4.0,Average,2.0,Cat_6,41-50
2613,467932,0,0,26,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2614,467933,0,0,23,0,Healthcare,0.0,Low,3.0,Cat_6,18-30
2615,467934,0,0,42,1,Artist,0.0,Low,1.0,Cat_6,41-50
2616,467938,1,1,46,1,Entertainment,5.0,Low,1.0,Cat_2,41-50
2617,467940,0,0,27,0,Marketing,8.0,Low,4.0,Cat_2,18-30
2618,467946,0,1,42,1,Artist,0.0,Low,2.0,Cat_6,41-50
2619,467948,0,0,19,0,Healthcare,0.0,Low,3.0,Cat_6,18-30
2620,467949,1,0,21,0,Healthcare,1.0,Low,4.0,Cat_4,18-30
2621,467950,0,0,35,1,Entertainment,1.0,Low,2.0,Cat_6,31-40
2622,467954,1,0,29,0,Healthcare,9.0,Low,4.0,Cat_6,18-30
2623,467958,0,0,35,1,Doctor,1.0,Low,1.0,Cat_6,31-40
2624,467960,0,0,53,1,Entertainment,1.0,Low,2.0,Cat_6,51-60
2625,467961,1,1,47,1,Executive,1.0,High,5.0,Cat_4,41-50
2626,467968,0,0,43,1,Healthcare,9.0,Low,3.0,Cat_7,41-50
